GEOID,population,pct_poverty,pct_age_65_plus,pct_disability,pct_no_vehicle,pct_limited_english,inundated_fraction,inundation_mean_m,inundation_max_m,exposed_population,vulnerability_index,resilience_index,risk_score,priority_rank
13051010502,4375,36.353211009174316,14.491428571428571,25.435779816513758,23.851590106007066,0.28076743097800655,0.09252976374066992,0.040418871025147574,2.8580000400543213,91.99780116224282,0.6906976744186047,0.8693181818181818,0.5180695031712473,41
13051010603,2446,17.41618969746525,8.340147179067865,14.758789860997549,15.565610859728507,3.9215686274509802,0.14081681778063065,0.0675003520751625,1.385044813156128,148.7680077301476,0.5534883720930233,0.3806818181818182,0.5700647463002115,30
13051003000,1845,11.707317073170733,17.994579945799458,9.219088937093275,2.8083028083028085,0.1199040767386091,0.0,0.0,0.0,0.0,0.3046511627906977,0.9090909090909091,0.11978065539112051,85
13051003502,3462,14.240323512420566,24.610051993067593,25.38994800693241,6.950067476383266,1.1384062312762133,0.023533007334963326,0.006345003533625661,0.5808283686637878,83.17265834175399,0.6511627906976744,0.9431818181818182,0.4336680761099366,58
13051002300,1752,20.89041095890411,13.926940639269406,22.54566210045662,27.556818181818183,3.2,0.0014577259475218659,0.00011612878944018839,0.07966434955596924,1.425414364640884,0.7255813953488373,0.7215909090909091,0.4643565010570824,52
13051003301,1325,22.264150943396228,28.226415094339625,16.9811320754717,25.93984962406015,0.0,0.0028530670470756064,0.0006361466841758913,0.45747220516204834,5.744493392070485,0.6686046511627907,0.6818181818181818,0.46531448202959835,51
13051002700,2965,20.169204737732656,28.499156829679595,16.863406408094438,5.293159609120521,1.2761432116270826,0.0,0.0,0.0,0.0,0.6116279069767442,0.8522727272727273,0.29241543340380555,78
13051004400,2581,17.51259201859744,14.141805501743509,20.922123208058892,17.50291715285881,0.6134969325153374,0.0,0.0,0.0,0.0,0.6023255813953489,0.8863636363636364,0.2795322410147992,80
13051004100,2172,4.775280898876404,17.5414364640884,14.09176029962547,2.6528258362168398,3.8171536286522154,0.32832764505119455,0.47700636203785396,2.8580000400543213,618.6365379410805,0.4046511627906977,0.5170454545454546,0.548262420718816,37
13051010901,4162,13.74102500618965,17.41950985103316,17.325988983475213,17.177297840281266,8.240365111561866,0.8401313745506191,0.9422682243441939,2.8580000400543213,638.2653491312697,0.7116279069767443,0.42045454545454547,0.8151427061310782,1
13051003700,2035,10.368550368550368,12.727272727272727,16.953316953316953,7.898089171974522,0.7210205213533,0.16473551637279596,0.20641170259687103,1.85967218875885,227.0179856115108,0.4209302325581396,0.6363636363636364,0.4675607822410148,50
13051010200,4186,7.397260273972603,22.001911132345914,14.607303651825912,4.637491835401699,4.412139760265239,0.060661207158022444,0.04524677738768786,2.523068428039551,218.98813241723923,0.5372093023255814,0.5397727272727273,0.5172766913319239,42
