GEOID,population,pct_poverty,pct_age_65_plus,pct_disability,pct_no_vehicle,pct_limited_english,inundated_fraction,inundation_mean_m,inundation_max_m,exposed_population,vulnerability_index,resilience_index,risk_score,priority_rank
13051011006,3920,2.2193548387096773,53.18877551020408,13.998970663921769,2.6424870466321244,2.3413111342351716,0.7860008299903167,2.0051237917316898,4.357999801635742,2851.423358602212,0.43023255813953487,0.4659090909090909,0.6722383720930233,18
13051011005,5470,2.6325411334552102,50.786106032906766,11.46252285191956,0.0,2.1626794258373208,0.9272727272727272,2.631826990969606,4.357999801635742,4911.61235480826,0.3511627906976744,0.06818181818181818,0.770943446088795,3
13051010821,2363,3.5214255409418755,20.270842149809564,15.530136383633963,2.3863636363636367,3.801945181255526,0.07644867017859437,0.0758167500745878,11.180509567260742,57.224327832491994,0.4279069767441861,0.19886363636363635,0.40938821353065535,61
13051011115,2940,1.6666666666666667,20.918367346938776,5.034013605442176,0.6161971830985915,0.0,0.8308277325787053,1.8902724107900692,4.357999801635742,2348.415000993742,0.1825581395348837,0.5397727272727273,0.5782571353065539,31
13051010817,4210,14.133016627078385,12.779097387173396,11.918465227817746,4.878048780487805,9.67098703888335,0.23670465337132005,0.17666294201430205,1.9101985692977905,982.8454946223279,0.5,0.19886363636363635,0.6206725687103594,22
13051011800,2015,34.78908188585608,12.555831265508685,9.540636042402827,11.605206073752711,2.75974025974026,0.7811034482758621,1.8144186972694836,4.357999801635742,1283.4320280753602,0.5279069767441861,0.6818181818181818,0.6137684989429176,24
13051010815,3528,7.4801994719859195,7.369614512471655,13.246162592382035,20.031421838177533,4.411764705882353,0.5907246703482475,0.9192088374448819,4.254554748535156,2086.785158442781,0.4627906976744187,0.23295454545454544,0.7138279598308668,11
13051011110,1568,6.147540983606557,34.50255102040816,14.275956284153004,0.9762900976290098,0.0,0.9910670393415453,3.0006928037860052,4.456946849822998,1439.1195287244814,0.34302325581395354,0.03409090909090909,0.7223837209302326,9
13051010818,2975,39.65936739659367,8.672268907563026,14.560161779575328,6.256517205422315,0.564516129032258,0.30121247113163974,0.42844288569858574,9.673673629760742,851.3189890334909,0.45116279069767445,0.10795454545454546,0.6184923361522199,23
13051010812,5759,2.8650807431845804,26.237193957284248,14.377496093071715,1.4783023366714354,5.179663608562691,0.2500358012315624,0.24891771380614197,2.2845005989074707,1355.7991847047615,0.46744186046511627,0.30113636363636365,0.6002576638477801,25
13051010503,2195,23.292067858780378,8.656036446469248,14.851936218678816,13.374233128834357,15.838509316770185,0.4663684651942969,0.6737604175095189,14.51163387298584,908.66617787407,0.6325581395348837,0.4375,0.6733945560253699,17
13051010504,4890,21.086077411900636,3.1083844580777096,18.994082840236686,2.784048156508653,22.583316083626578,0.2988579304912868,0.25450609936727786,2.3329734802246094,1247.0627722510412,0.5558139534883721,0.625,0.5715512684989429,35
13051011900,1789,11.48018648018648,34.09726103968698,13.260619977037887,20.729166666666668,1.0807736063708762,0.0,0.0,0.0,0.0,0.5790697674418606,0.6477272727272727,0.2992204016913319,76
13051011113,3861,7.178543255324743,24.112924112924112,16.618459111227978,3.43027591349739,0.24019215372297836,0.8779940819187042,2.679306718423496,4.357999801635742,2307.5095122781713,0.41395348837209306,0.26136363636363635,0.7088398520084567,13
13051011111,1785,8.291316526610643,46.666666666666664,24.14565826330532,1.1655011655011656,0.0,0.7253458934353841,0.9800249774350045,4.357999801635742,1280.1014607865902,0.4755813953488372,0.017045454545454544,0.7452761627906977,8
13051010813,4969,7.305463576158941,19.561279935600727,20.59426229508197,6.171735241502684,15.583872989346146,0.3312425565700675,0.46211341530049116,3.5892086029052734,1698.2868871942724,0.6465116279069768,0.045454545454545456,0.8043076109936576,1
13051010814,5111,17.64820974369008,8.100176090784581,13.548255458069782,7.799274486094316,7.6655808903365905,0.6779632813799988,1.309268824708621,4.265872955322266,3193.1321201733663,0.5255813953488373,0.19886363636363635,0.7770547040169133,2
13051011112,2907,4.065323141070188,22.738218094255245,12.513070756361103,5.774647887323944,0.25207057976233344,0.36266294227188084,0.21224599360753704,1.9863735437393188,974.9699769690095,0.35813953488372097,0.14772727272727273,0.5948731501057082,27
13051002100,2124,15.3954802259887,15.725047080979285,14.783427495291901,19.476439790575917,1.5602145294978058,0.02444987775061125,0.0053794351941507425,0.3678450584411621,58.60655737704918,0.5651162790697675,0.7727272727272727,0.328818710359408,74
13051010801,3821,8.793509552473175,16.199947657681236,24.783180026281208,1.5451174289245984,3.115175764504144,0.002472354580598759,0.007605621987920458,7.699015140533447,10.0981695775049,0.516279069767442,0.30113636363636365,0.3991477272727273,63
13051011600,2256,15.159574468085108,9.308510638297872,34.70744680851064,14.145658263305322,7.654209815398469,0.16154292343387472,0.12738700076211631,2.6406667232513428,423.5069333577382,0.6930232558139535,0.5,0.5763742071881607,32
13051011300,2140,48.69158878504673,5.5607476635514015,15.86335985025737,16.55480984340045,1.676270298585647,0.0,0.0,0.0,0.0,0.5720930232558139,0.7215909090909091,0.2778475158562368,79
13051011400,1814,24.026696329254726,23.26350606394708,22.75515895147797,20.927936821322803,0.9371554575523704,0.0,0.0,0.0,0.0,0.7511627906976744,0.7897727272727273,0.3451043868921776,71
13051990000,0,,,,,,1.0,3.311685432487655,4.456946849822998,0.0,,0.017045454545454544,,
